	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1	0	NA	NA	NA	NA	NA
2	0.134226854370351	-0.497104507419354	3.02618800583873	-0.164267555902092	0.869520521355518	NA
3	187.335948885219	-0.111413579298149	0.207385868790998	-0.537228403977857	0.591109853451716	0.750365097537431
4	88.7793543572817	0.0550547994935147	0.24502142548547	0.224693817630162	0.822217474459011	0.904063280227633
5	42.182053227669	1.36734450095349	0.481942393449665	2.83715340160525	0.00455177368582179	0.0307671466508188
6	10.2872319744036	-0.232837547655711	0.71791694093598	-0.324323796220981	0.745692905735105	0.857239399938559
7	23903.3894202942	-1.20917072870067	0.424792260533354	-2.8464989620632	0.0044202873329326	0.0300760486074098
8	369.794550804753	0.910610713996413	0.255283031920585	3.56706322055784	0.000361004408352205	0.00464120032174355
9	659.418605681951	0.20770220069515	0.341127313762861	0.608870038590744	0.542610585047988	0.715385173601511
10	77.0914386387425	0.461777965166402	0.332186911912173	1.39011486788646	0.164493999173634	0.345677668848304
11	4.22860213051891	0.516800272801618	0.919776428688393	0.561875969727315	0.574200527191082	0.737494579701797
12	8.61610639700416	1.13621615014453	0.600034534745075	1.89358459280556	0.0582801701572508	0.17852297844132
13	143.849778469795	0.174081183148842	0.212094955270749	0.820770031642754	0.411777271744874	0.607292095500363
14	143.601711632908	0.301775341945876	0.45560608087106	0.662360215581233	0.507740394327014	0.688259357824638
15	27.4506690077241	1.34785270088169	0.558312685459847	2.41415381735694	0.0157718025513331	0.0724361536913528
16	119.992979305461	-0.63350340170148	1.08785977127814	-0.582339211750764	0.560338218288014	0.727423728845863
17	63.1736815270073	0.0465367617988803	0.325143707717748	0.143126748862931	0.886190079884989	0.939625295819731
18	743.283991285894	0.875910904116318	0.312303357393996	2.80467975568794	0.00503665943439435	0.0329222092804373
19	81.168320821766	-0.264864473638724	0.243167669618349	-1.08922569375455	0.276054371094892	0.478731974813921
